date,datatype,value
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,SNWD,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,SNWD,0.0
2021-08-02T00:00:00,TMAX,43.3
2021-08-02T00:00:00,TMIN,27.8
2021-08-02T00:00:00,TOBS,35.6
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,SNWD,0.0
2021-08-02T00:00:00,TMAX,40.0
2021-08-02T00:00:00,TMIN,26.1
2021-08-02T00:00:00,TOBS,38.9
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,SNWD,0.0
2021-08-02T00:00:00,TMAX,41.1
2021-08-02T00:00:00,TMIN,26.7
2021-08-02T00:00:00,TOBS,40.6
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,SNWD,0.0
2021-08-02T00:00:00,TMAX,38.3
2021-08-02T00:00:00,TMIN,28.3
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,SNWD,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,TMAX,42.8
2021-08-02T00:00:00,TMIN,30.6
2021-08-02T00:00:00,TOBS,34.4
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,SNWD,0.0
2021-08-02T00:00:00,TMAX,38.3
2021-08-02T00:00:00,TMIN,26.7
2021-08-02T00:00:00,TOBS,36.7
2021-08-02T00:00:00,EVAP,13.5
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,SNWD,0.0
2021-08-02T00:00:00,TMAX,43.3
2021-08-02T00:00:00,TMIN,27.2
2021-08-02T00:00:00,TOBS,42.2
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,SNOW,0.0
2021-08-02T00:00:00,SNWD,0.0
2021-08-02T00:00:00,TMAX,42.8
2021-08-02T00:00:00,TMIN,29.4
2021-08-02T00:00:00,AWND,1.5
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,TMAX,42.2
2021-08-02T00:00:00,TMIN,28.9
2021-08-02T00:00:00,WDF2,290.0
2021-08-02T00:00:00,WDF5,290.0
2021-08-02T00:00:00,WSF2,5.4
2021-08-02T00:00:00,WSF5,7.2
2021-08-02T00:00:00,AWND,2.5
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,TMAX,41.7
2021-08-02T00:00:00,TMIN,30.0
2021-08-02T00:00:00,WDF2,250.0
2021-08-02T00:00:00,WDF5,120.0
2021-08-02T00:00:00,WSF2,5.4
2021-08-02T00:00:00,WSF5,6.7
2021-08-02T00:00:00,AWND,1.1
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,TMAX,42.2
2021-08-02T00:00:00,TMIN,30.0
2021-08-02T00:00:00,WDF2,210.0
2021-08-02T00:00:00,WDF5,210.0
2021-08-02T00:00:00,WSF2,4.5
2021-08-02T00:00:00,WSF5,6.3
2021-08-02T00:00:00,WT08,1.0
2021-08-02T00:00:00,ADPT,150.0
2021-08-02T00:00:00,ASLP,10105.0
2021-08-02T00:00:00,ASTP,9722.0
2021-08-02T00:00:00,AWBT,228.0
2021-08-02T00:00:00,AWND,2.5
2021-08-02T00:00:00,PRCP,0.0
2021-08-02T00:00:00,RHAV,28.0
2021-08-02T00:00:00,RHMN,17.0
2021-08-02T00:00:00,RHMX,42.0
2021-08-02T00:00:00,TAVG,36.5
2021-08-02T00:00:00,TMAX,42.8
2021-08-02T00:00:00,TMIN,31.7
2021-08-02T00:00:00,WDF2,310.0
2021-08-02T00:00:00,WDF5,300.0
2021-08-02T00:00:00,WSF2,6.3
2021-08-02T00:00:00,WSF5,8.9
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,SNWD,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,SNWD,0.0
2021-08-03T00:00:00,TMAX,43.9
2021-08-03T00:00:00,TMIN,28.9
2021-08-03T00:00:00,TOBS,36.7
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,SNWD,0.0
2021-08-03T00:00:00,TMAX,41.7
2021-08-03T00:00:00,TMIN,28.3
2021-08-03T00:00:00,TOBS,40.6
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,SNWD,0.0
2021-08-03T00:00:00,TMAX,42.8
2021-08-03T00:00:00,TMIN,28.9
2021-08-03T00:00:00,TOBS,42.2
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,SNWD,0.0
2021-08-03T00:00:00,TMAX,40.6
2021-08-03T00:00:00,TMIN,28.3
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,SNWD,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,TMIN,31.7
2021-08-03T00:00:00,TOBS,34.4
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,SNWD,0.0
2021-08-03T00:00:00,TMAX,38.9
2021-08-03T00:00:00,TMIN,27.2
2021-08-03T00:00:00,TOBS,37.2
2021-08-03T00:00:00,EVAP,13.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,SNWD,0.0
2021-08-03T00:00:00,TMAX,44.4
2021-08-03T00:00:00,TMIN,27.2
2021-08-03T00:00:00,TOBS,43.9
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,SNOW,0.0
2021-08-03T00:00:00,SNWD,0.0
2021-08-03T00:00:00,TMAX,43.3
2021-08-03T00:00:00,TMIN,29.4
2021-08-03T00:00:00,AWND,3.3
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,TMAX,42.8
2021-08-03T00:00:00,TMIN,29.4
2021-08-03T00:00:00,WDF2,260.0
2021-08-03T00:00:00,WDF5,140.0
2021-08-03T00:00:00,WSF2,6.7
2021-08-03T00:00:00,WSF5,8.9
2021-08-03T00:00:00,AWND,2.4
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,TMAX,42.8
2021-08-03T00:00:00,TMIN,30.6
2021-08-03T00:00:00,WDF2,250.0
2021-08-03T00:00:00,WDF5,310.0
2021-08-03T00:00:00,WSF2,5.8
2021-08-03T00:00:00,WSF5,8.1
2021-08-03T00:00:00,AWND,1.6
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,TMAX,43.3
2021-08-03T00:00:00,TMIN,30.0
2021-08-03T00:00:00,WDF2,140.0
2021-08-03T00:00:00,WDF5,130.0
2021-08-03T00:00:00,WSF2,5.4
2021-08-03T00:00:00,WSF5,6.7
2021-08-03T00:00:00,ADPT,150.0
2021-08-03T00:00:00,ASLP,10075.0
2021-08-03T00:00:00,ASTP,9699.0
2021-08-03T00:00:00,AWBT,228.0
2021-08-03T00:00:00,AWND,2.6
2021-08-03T00:00:00,PRCP,0.0
2021-08-03T00:00:00,RHAV,27.0
2021-08-03T00:00:00,RHMN,13.0
2021-08-03T00:00:00,RHMX,43.0
2021-08-03T00:00:00,TAVG,37.7
2021-08-03T00:00:00,TMAX,44.4
2021-08-03T00:00:00,TMIN,31.7
2021-08-03T00:00:00,WDF2,120.0
2021-08-03T00:00:00,WDF5,120.0
2021-08-03T00:00:00,WSF2,7.6
2021-08-03T00:00:00,WSF5,11.2
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
2021-08-04T00:00:00,PRCP,0.0
2021-08-04T00:00:00,SNOW,0.0
